Post ID,audience_id,platform_id,sentiment_id,Likes,Comments,Shares,Reach,Impressions,Engagement Rate
91550,33667,3,1,463,45,99,1436,1584,42.27
91551,33668,2,1,763,122,101,3001,7591,32.86
91552,33669,4,3,369,0,119,4890,1729,9.98
91558,33670,4,3,540,375,192,2155,4954,51.37
91560,33671,2,3,21,42,105,1761,4018,9.54
91561,33672,1,2,524,107,109,4598,6567,16.09
91565,33673,2,2,465,290,105,2179,1620,39.47
91566,33674,4,1,980,2,67,2739,6334,38.3
91568,33675,4,1,291,384,196,2357,4756,36.95
91570,33676,3,1,833,451,93,2739,5580,50.27
91573,33677,2,1,811,167,59,1388,5805,74.71
91582,33678,1,2,272,273,11,3909,5670,14.22
91590,33679,1,3,344,389,184,1569,7766,58.44
91591,33680,4,1,626,224,168,3645,2892,27.93
91592,33681,3,1,616,212,126,3092,3947,30.85
91593,33682,4,1,399,379,184,2330,6680,41.29
91594,33683,3,1,943,307,191,3744,7266,38.49
91595,33684,3,1,349,1,21,596,3830,62.25
91599,33685,2,2,43,478,141,888,7532,74.55
91603,33686,2,1,106,421,17,1562,5187,34.83
91604,33687,3,2,903,234,191,3926,8718,33.83
91609,33688,3,1,223,383,72,737,3472,91.99
91612,33689,4,1,523,32,164,1717,3245,41.88
91613,33690,3,3,433,455,177,4896,8596,21.75
91614,33691,1,3,97,159,198,3470,2857,13.08
91618,33692,1,1,522,368,38,2729,4593,34.01
91619,33693,2,2,975,216,115,2863,8529,45.62
91623,33694,2,1,536,487,198,4413,6003,27.67
91624,33695,3,1,115,389,73,1843,7110,31.31
91625,33696,4,1,390,197,29,3741,3020,16.47
91626,33697,2,3,156,182,68,3715,2042,10.93
91631,33698,4,2,611,41,188,2594,8174,32.38
91632,33699,2,2,61,95,74,1189,2702,19.34
91633,33700,1,3,108,474,52,3689,7876,17.19
91639,33701,3,1,152,264,140,3102,1073,17.92
91642,33702,4,3,725,257,134,3213,9963,34.73
91657,33703,3,1,394,36,104,1821,3184,29.32
91659,33704,4,1,281,482,17,896,6593,87.05
91660,33705,2,2,385,378,118,2145,5386,41.07
91662,33706,4,3,991,269,42,1734,1523,75.09
91664,33707,2,1,591,377,134,2152,8480,51.21
91665,33708,4,3,802,137,109,3389,7467,30.92
91666,33709,2,1,870,261,71,4779,2518,25.15
91667,33710,3,1,720,128,145,4941,1715,20.1
91669,33711,4,1,638,274,33,4538,3636,20.82
91670,33712,2,1,325,29,139,2776,4159,17.76
91672,33713,2,1,759,58,49,1189,7725,72.83
91674,33714,2,1,974,410,74,3311,6499,44.04
91675,33715,3,1,17,313,107,2148,8105,20.34
91682,33716,1,3,738,427,101,2159,9705,58.64
91683,33717,4,3,161,388,126,3007,5879,22.45
91684,33718,1,1,881,353,179,2865,3998,49.32
91687,33719,2,1,912,126,13,4258,6123,24.68
91688,33720,4,1,720,281,100,1567,4565,70.26
91693,33721,4,1,628,210,52,1123,2902,79.25
91694,33722,2,3,627,171,163,4695,9244,20.47
91695,33723,3,1,743,25,116,1310,3076,67.48
91697,33724,2,1,975,494,182,2592,5993,63.7
91700,33725,3,1,537,238,96,2680,2129,32.5
91701,33726,3,3,503,104,96,3070,2724,22.9
91703,33727,2,1,754,368,47,4971,8118,23.52
91705,33728,1,1,454,388,1,1745,7806,48.31
91707,33729,1,1,320,339,24,2574,1258,26.53
91709,33730,3,2,924,256,133,1447,3950,90.74
91711,33731,4,1,554,182,49,1721,9809,45.61
91713,33732,1,1,379,45,129,2889,1448,19.14
91717,33733,4,1,167,231,67,2972,9834,15.65
91727,33734,4,2,585,232,101,2097,7502,43.78
91729,33735,1,1,55,172,88,3561,1135,8.85
91731,33736,3,1,855,313,143,2926,2883,44.81
91734,33737,2,1,29,46,80,2860,3463,5.42
91735,33738,1,2,267,401,44,2038,3805,34.94
91738,33739,1,3,512,288,100,3339,4095,26.95
91740,33740,4,1,952,354,49,3740,4554,36.23
91744,33741,1,2,72,237,152,3967,7894,11.62
91746,33742,1,1,864,31,136,1217,7505,84.72
91754,33743,2,3,256,202,170,1354,1715,46.38
91755,33744,4,2,748,87,118,3446,6578,27.66
91756,33745,4,2,523,204,177,2457,6447,36.79
91757,33746,2,1,610,218,123,975,1930,97.54
91758,33747,4,3,735,337,74,4392,9623,26.09
91763,33748,2,1,996,437,128,2068,7736,75.48
91779,33749,3,1,180,245,104,4522,3107,11.7
91782,33750,4,1,451,58,46,2013,9097,27.57
91783,33751,1,1,239,235,152,3567,4911,17.55
91784,33752,1,1,757,372,43,4793,7045,24.45
91785,33753,4,2,284,90,21,1622,6732,24.35
91786,33754,4,1,985,484,183,4354,4279,37.94
91788,33755,3,1,701,0,185,4313,8949,20.54
91790,33756,2,1,106,134,88,1292,3250,25.39
91796,33757,4,2,236,334,41,4806,9301,12.71
91797,33758,4,1,43,273,34,1321,1707,26.5
91798,33759,2,3,186,44,63,2988,6910,9.81
91803,33760,4,2,776,436,47,2587,7575,48.67
91805,33761,3,1,548,21,109,4643,2200,14.6
91807,33762,4,3,873,312,63,4006,2844,31.15
91808,33763,4,1,472,114,100,3414,4435,20.09
91810,33764,1,3,617,287,57,1741,6475,55.2
91814,33765,2,3,406,260,90,1152,9579,65.62
91816,33766,2,1,656,8,105,1845,8266,41.68
91818,33767,3,3,447,256,101,1413,5877,56.9
91822,33768,4,1,168,325,127,4811,2927,12.89
91826,33769,1,3,523,304,94,4249,1875,21.68
91833,33770,3,3,115,235,103,4321,1155,10.48
91834,33771,1,1,832,359,137,1717,4847,77.34
91835,33772,4,1,202,470,156,2272,1469,36.44
91836,33773,1,2,52,453,177,3266,5418,20.88
91837,33774,1,1,766,200,72,1162,1050,89.33
91840,33775,3,2,381,306,170,4787,8709,17.9
91847,33776,4,2,547,360,111,2194,2128,46.4
91849,33777,3,1,683,307,38,2496,9078,41.19
91854,33778,2,1,159,73,65,4915,4067,6.04
91856,33779,4,3,706,221,73,1445,6631,69.2
91857,33780,1,1,692,473,52,3937,2456,30.91
91869,33781,1,2,679,34,135,2089,5835,40.59
91874,33782,2,1,913,96,57,3571,8780,29.85
91875,33783,3,3,859,409,68,2907,3735,45.96
91877,33784,3,1,43,49,181,2269,5220,12.03
91878,33785,3,1,964,118,89,1933,7601,60.58
91882,33786,2,2,320,26,140,1260,3547,38.57
91886,33787,3,1,507,120,177,1885,5040,42.65
91889,33788,4,1,569,26,130,3206,7148,22.61
91890,33789,2,3,73,208,82,2688,1776,13.5
91893,33790,4,1,513,450,120,3434,1777,31.54
91898,33791,3,1,74,194,82,1014,6286,34.52
91900,33792,4,1,682,151,61,4603,9596,19.42
91901,33793,3,1,480,309,94,3151,4329,28.02
91903,33794,1,1,98,399,32,4029,2427,13.13
91905,33795,4,2,89,58,133,4715,9881,5.94
91906,33796,4,1,100,445,6,707,3487,77.93
91909,33797,3,1,774,408,94,3290,8388,38.78
91910,33798,4,1,875,223,92,3383,5147,35.18
91912,33799,2,1,495,12,190,1803,3983,38.66
91918,33800,3,1,530,427,178,1276,3231,88.95
91922,33801,1,1,582,405,120,4496,3330,24.62
91923,33802,3,3,341,123,83,4739,8234,11.54
91924,33803,1,1,194,207,52,2847,1512,15.91
91925,33804,3,1,661,366,189,2219,4723,54.8
91926,33805,1,1,930,36,119,4055,3033,26.76
91933,33806,2,1,478,331,29,3148,5797,26.62
91934,33807,4,1,968,146,143,3368,3587,37.32
91936,33808,2,1,389,432,59,2109,8832,41.73
91942,33809,1,1,86,73,169,2336,6384,14.04
91943,33810,1,2,759,403,59,3531,8279,34.58
91945,33811,1,2,544,403,64,4736,2204,21.35
91951,33812,4,1,302,54,106,3595,5899,12.85
91956,33813,3,3,159,349,69,3392,4879,17.01
91960,33814,3,1,837,343,122,3518,8187,37.01
91961,33815,3,1,977,83,29,2395,5509,45.47
91964,33816,2,2,605,471,92,1909,6880,61.18
91970,33817,1,1,828,431,122,1552,2739,88.98
91975,33818,3,1,500,260,1,3436,7390,22.15
91978,33819,1,1,112,5,155,4873,5622,5.58
91981,33820,3,1,697,340,183,2305,2779,52.93
91982,33821,4,2,441,48,45,4218,3594,12.66
91983,33822,2,1,740,355,118,4051,6497,29.94
91984,33823,3,1,357,290,189,4062,2227,20.58
91989,33824,4,1,472,80,144,2003,7833,34.75
91994,33825,1,1,776,28,11,3570,8958,22.83
91997,33826,3,3,150,17,192,2545,7903,14.11
92000,33827,4,1,296,488,80,912,4860,94.74
92002,33828,3,1,422,221,25,2826,8792,23.64
92003,33829,4,1,950,258,58,4292,4170,29.5
92005,33830,4,1,301,252,20,1632,8255,35.11
92009,33831,3,3,786,335,17,2563,3154,44.4
92010,33832,2,1,919,209,97,4173,3505,29.36
92011,33833,3,2,492,190,63,4031,9353,18.48
92018,33834,2,3,567,213,133,3606,9144,25.32
92022,33835,2,1,221,190,33,1851,6174,23.99
92029,33836,3,1,855,259,105,1636,6827,74.51
92033,33837,4,1,586,330,132,4830,7348,21.7
92037,33838,1,1,926,19,55,3926,7583,25.47
92038,33839,2,1,506,353,79,2064,7450,45.45
92044,33840,3,3,993,495,144,4641,4869,35.16
92047,33841,2,1,859,495,72,4738,4498,30.1
92052,33842,3,3,497,409,186,1175,7953,92.94
92055,33843,3,3,720,193,32,4633,2630,20.4
92056,33844,2,3,630,88,80,4241,3729,18.82
92058,33845,3,1,546,238,101,3003,1699,29.47
92060,33846,3,1,2,63,55,2639,3261,4.55
92061,33847,2,1,285,24,24,2280,5369,14.61
92062,33848,3,1,764,289,47,4445,1097,24.75
92065,33849,4,3,434,266,132,2759,9770,30.16
92066,33850,2,1,738,290,52,1611,9963,67.04
92071,33851,2,3,782,471,87,4107,8931,32.63
92077,33852,3,1,446,35,165,2324,1523,27.8
92079,33853,3,1,183,177,176,795,6887,67.42
92082,33854,4,3,268,316,73,4321,1076,15.2
92083,33855,3,1,479,207,175,1919,9179,44.87
92084,33856,3,1,260,85,70,3932,8398,10.55
92085,33857,1,2,994,6,189,2405,2579,49.44
92087,33858,4,2,718,108,198,2307,8240,44.39
92088,33859,3,1,322,257,48,4640,6253,13.51
92094,33860,4,1,558,157,97,2818,6505,28.81
92096,33861,1,1,339,203,136,4494,7998,15.09
92098,33862,2,1,427,135,151,3140,2440,22.71
92103,33863,1,1,268,29,155,4713,7567,9.59
92104,33864,4,3,593,129,131,2359,7718,36.16
92106,33865,4,1,898,326,45,2777,7529,45.7
92111,33866,4,1,154,251,5,4649,8804,8.82
92114,33867,4,1,37,202,67,2694,5328,11.36
92115,33868,4,1,937,149,2,4174,5349,26.07
92116,33869,3,1,32,412,64,2257,4319,22.51
92118,33870,1,1,332,470,21,2843,7947,28.95
92120,33871,1,1,819,431,103,2254,7688,60.03
92121,33872,4,1,302,154,70,1632,3590,32.23
92124,33873,1,1,374,414,19,1004,4276,80.38
92125,33874,2,1,50,203,71,4934,3452,6.57
92127,33875,1,2,288,382,58,827,1298,88.03
92128,33876,4,1,370,241,123,2588,3843,28.36
92130,33877,1,2,231,217,49,1239,5346,40.11
92131,33878,3,1,210,421,40,3490,1086,19.23
92133,33879,2,1,121,334,108,2051,8442,27.45
92137,33880,4,1,264,262,160,3656,9738,18.76
92141,33881,3,1,431,354,2,4123,6456,19.09
92148,33882,3,1,745,393,75,4778,9772,25.39
92150,33883,1,1,674,425,59,1639,1222,70.65
92153,33884,3,1,236,192,185,3579,1260,17.13
92158,33885,2,1,391,379,7,4068,6135,19.1
92164,33886,4,1,610,307,22,4816,2906,19.5
92172,33887,1,1,143,124,135,2871,6321,14.0
92174,33888,4,1,686,430,20,1636,1387,69.44
92178,33889,1,1,49,150,43,3093,7183,7.82
92180,33890,3,1,463,17,38,4053,1451,12.78
92185,33891,4,1,642,53,172,3818,4921,22.71
92186,33892,2,1,787,76,126,1123,8630,88.07
92187,33893,1,1,868,469,90,1527,2476,93.45
92188,33894,1,1,670,23,99,4681,7562,16.92
92193,33895,1,1,284,101,80,4882,8391,9.52
92196,33896,3,1,517,86,27,1102,6043,57.17
92197,33897,1,1,13,445,198,1508,4999,43.5
92200,33898,3,1,823,230,118,2673,6259,43.81
92201,33899,3,1,771,343,135,4749,1074,26.3
92205,33900,4,2,325,263,67,1966,2279,33.32
92207,33901,3,2,976,37,73,3843,6417,28.26
92208,33902,4,1,74,379,65,4979,8613,10.4
92215,33903,4,1,634,472,200,4214,1810,30.99
92226,33904,2,1,705,427,8,4490,3255,25.39
92227,33905,4,1,906,308,57,3352,6067,37.92
92230,33906,2,1,11,330,160,1340,9048,37.39
92237,33907,3,1,21,380,195,3609,1784,16.51
92244,33908,4,2,310,311,94,3313,4676,21.58
92249,33909,4,2,678,44,107,4876,2211,17.0
92250,33910,4,2,16,193,20,1587,7366,14.43
92255,33911,4,1,712,282,50,2838,9454,36.79
92257,33912,4,1,414,390,24,4845,7871,17.09
92263,33913,4,3,4,147,200,2219,6201,15.82
92265,33914,2,1,261,376,10,3141,2722,20.6
92266,33915,3,1,348,415,110,3429,6443,25.46
92273,33916,3,1,397,235,66,4422,2847,15.78
92274,33917,3,3,605,209,179,1088,8978,91.27
92275,33918,2,3,698,27,0,3210,6904,22.59
92279,33919,2,1,449,219,159,1246,8697,66.37
92281,33920,4,2,577,351,142,1609,1758,66.5
92282,33921,3,1,211,356,149,4110,4874,17.42
92285,33922,4,1,840,216,117,4636,4298,25.3
92286,33923,2,1,595,413,32,2608,8455,39.88
92287,33924,3,2,502,211,182,1723,8480,51.94
92288,33925,1,1,635,122,130,2050,7817,43.27
92289,33926,1,3,250,331,24,1724,6778,35.09
92293,33927,3,1,4,115,18,3933,2900,3.48
92297,33928,4,1,929,367,18,1750,5768,75.09
92298,33929,1,1,297,409,158,3258,2172,26.52
92299,33930,4,1,889,51,134,2036,3863,52.75
92301,33931,1,2,640,218,53,4715,8804,19.32
92302,33932,1,3,498,172,115,2619,8163,29.97
92311,33933,3,1,385,245,113,4089,1041,18.17
92313,33934,3,1,150,37,191,2048,8984,18.46
92316,33935,4,1,901,492,138,3558,8676,43.03
92320,33936,4,3,835,310,143,3662,5207,35.17
92321,33937,2,1,322,119,170,2852,4350,21.42
92328,33938,1,3,875,430,193,4473,8750,33.49
92331,33939,3,1,563,391,157,2305,1672,48.2
92334,33940,4,1,584,291,87,3606,4206,26.68
92340,33941,4,1,88,30,187,2330,5323,13.09
92343,33942,3,1,504,59,93,4040,2894,16.24
92351,33943,1,1,204,475,44,3675,2751,19.67
92353,33944,3,1,898,3,23,4092,1391,22.58
92355,33945,1,1,70,39,31,3781,8797,3.7
92357,33946,1,1,260,300,194,912,3342,82.68
92360,33947,2,1,664,177,0,2825,9348,29.77
92364,33948,1,3,107,310,7,4851,7836,8.74
92365,33949,4,1,166,149,133,4444,1755,10.08
92368,33950,3,1,519,8,190,4692,9500,15.28
92369,33951,4,1,754,107,108,2640,2992,36.7
92370,33952,1,1,646,157,154,2334,1723,41.0
92376,33953,3,1,203,377,60,1184,3483,54.05
92379,33954,1,1,830,209,169,4094,4965,29.51
92385,33955,4,1,563,138,180,4565,9937,19.3
92391,33956,2,3,547,79,73,4987,5840,14.02
92393,33957,2,2,199,420,104,2287,9957,31.61
92394,33958,3,2,591,259,104,4657,5628,20.49
92402,33959,3,2,88,92,33,4395,6572,4.85
92403,33960,3,1,657,62,46,2038,3946,37.54
92404,33961,4,1,955,264,19,4389,5475,28.21
92405,33962,1,1,779,351,17,2400,9762,47.79
92406,33963,4,1,537,420,23,1045,2196,93.78
92412,33964,2,1,392,55,79,4619,9600,11.39
92418,33965,1,1,820,281,69,4794,7721,24.41
92420,33966,3,1,967,445,89,3566,4044,42.09
92422,33967,2,1,174,180,130,1111,4333,43.56
92431,33968,3,2,807,289,176,3344,3461,38.04
92434,33969,1,1,450,322,138,1418,3175,64.17
92435,33970,2,1,448,371,36,4130,9235,20.7
92437,33971,3,1,898,288,60,4607,9741,27.05
92441,33972,3,1,271,438,70,3879,4019,20.08
92442,33973,3,3,565,252,82,3550,1418,25.32
92443,33974,1,1,329,29,9,4554,8347,8.06
92446,33975,3,1,348,181,29,2334,8786,23.91
92447,33976,4,2,510,493,5,2134,6542,47.24
92448,33977,1,1,323,463,160,2211,9452,42.79
92450,33978,4,1,989,91,78,3936,5892,29.42
92451,33979,3,1,312,487,97,4791,7915,18.7
92452,33980,3,1,209,284,43,4735,6290,11.32
92454,33981,4,3,103,349,99,2444,7551,22.55
92459,33982,1,1,557,218,4,3469,1291,22.46
92466,33983,1,1,237,376,1,671,7907,91.51
92467,33984,4,3,76,207,151,3822,1227,11.36
92473,33985,3,1,487,37,90,2452,9812,25.04
92474,33986,4,3,575,195,196,4444,5606,21.74
92475,33987,4,1,628,449,99,2653,1578,44.33
92477,33988,3,2,628,234,98,2705,2132,35.49
92478,33989,2,3,649,337,1,2018,3522,48.91
92481,33990,4,1,77,154,189,1679,9304,25.01
92482,33991,3,1,971,385,159,4057,3348,37.34
92483,33992,1,1,349,196,91,3173,4150,20.04
92485,33993,3,3,999,491,10,4775,2703,31.41
92491,33994,4,1,826,56,192,3627,1497,29.61
92494,33995,2,1,74,380,59,619,8434,82.88
92495,33996,1,3,781,466,60,2410,8708,54.23
92498,33997,4,1,245,294,119,2677,1267,24.58
92500,33998,1,1,768,120,7,3448,4341,25.96
92501,33999,1,1,146,302,17,3848,1453,12.08
92502,34000,1,2,5,421,175,4491,8151,13.38
92511,34001,4,2,56,473,53,976,4993,59.63
92514,34002,4,3,464,157,193,3330,7475,24.44
92515,34003,4,1,251,284,101,4918,2936,12.93
92518,34004,4,1,183,208,45,3459,2645,12.6
92519,34005,2,1,579,406,58,2422,9030,43.06
92525,34006,4,1,786,206,51,3348,4595,31.15
92527,34007,2,1,87,214,188,532,9660,91.92
92529,34008,1,1,472,458,11,1223,4217,76.94
92540,34009,1,2,339,161,9,3040,4515,16.74
92541,34010,1,2,288,251,19,1396,5540,39.97
92543,34011,4,1,128,209,41,760,9928,49.74
92545,34012,1,1,397,356,78,2846,7827,29.2
92547,34013,4,2,807,36,196,2551,5695,40.73
92548,34014,4,3,920,304,32,4477,1952,28.05
92549,34015,3,1,88,27,148,1722,8765,15.27
92551,34016,2,1,944,53,30,2937,3067,34.97
92554,34017,2,3,179,482,138,4712,3810,16.96
92558,34018,1,3,375,52,194,1003,1681,61.91
92559,34019,3,1,253,82,102,4034,2290,10.83
92560,34020,1,1,764,379,72,2646,1416,45.92
92562,34021,3,1,756,118,128,2603,2402,38.49
92563,34022,1,3,59,184,23,4633,2887,5.74
92569,34023,2,1,551,472,69,1976,3576,55.26
92573,34024,3,3,766,102,144,1656,9850,61.11
92574,34025,1,1,857,453,68,4975,1404,27.7
92575,34026,2,1,227,103,113,855,5428,51.81
92577,34027,4,1,421,6,148,4489,6211,12.81
92578,34028,3,1,690,399,10,4200,4207,26.17
92581,34029,2,1,236,453,9,2222,9027,31.41
92583,34030,1,2,133,484,124,2658,2723,27.88
92584,34031,4,1,547,332,144,2520,9002,40.6
92585,34032,1,3,581,344,114,2155,5650,48.21
92590,34033,3,3,562,198,125,2252,4799,39.3
92593,34034,2,3,23,419,9,1672,9482,26.97
92596,34035,1,1,591,10,19,2483,3318,24.97
92602,34036,2,1,838,11,27,3522,2003,24.87
92604,34037,4,2,408,482,181,2465,8218,43.45
92606,34038,4,1,149,237,54,766,5064,57.44
92608,34039,1,1,976,404,25,4026,1984,34.9
92610,34040,1,3,820,239,160,1736,6145,70.22
92612,34041,1,1,944,53,14,4921,5805,20.54
92618,34042,1,1,624,478,17,3807,1219,29.39
92619,34043,1,2,487,381,52,1368,4788,67.25
92622,34044,1,1,984,2,52,4043,2926,25.67
92623,34045,4,2,935,314,21,4277,5472,29.69
92628,34046,1,3,440,388,119,4651,5010,20.36
92629,34047,4,1,542,298,49,2123,9054,41.87
92630,34048,4,1,830,224,10,3109,4263,34.22
92633,34049,2,1,54,279,111,3237,3325,13.72
92637,34050,2,2,762,321,80,1917,2271,60.67
92642,34051,4,2,453,248,132,2097,2301,39.72
92643,34052,1,1,573,206,170,2856,8534,33.23
92647,34053,4,1,95,2,33,4777,8798,2.72
92648,34054,2,3,169,173,19,2675,6228,13.5
92650,34055,2,3,463,22,195,1956,8410,34.76
92651,34056,1,1,865,13,103,3253,6783,30.16
92652,34057,4,1,554,448,121,2424,1366,46.33
92653,34058,1,1,361,163,36,4018,4725,13.94
92656,34059,4,2,27,69,9,2710,4117,3.87
92659,34060,4,2,924,210,24,1421,9224,81.49
92660,34061,3,3,690,178,128,3895,3162,25.57
92662,34062,2,1,877,42,146,3309,8890,32.18
92663,34063,3,3,510,322,134,1498,9233,64.49
92665,34064,1,1,520,22,167,2192,3582,32.34
92668,34065,2,1,985,432,111,2535,9456,60.28
92671,34066,4,1,83,74,95,2824,6097,8.92
92673,34067,1,1,197,202,70,4758,8116,9.86
92678,34068,4,1,403,407,29,2134,6672,39.32
92687,34069,1,1,486,482,15,1926,3649,51.04
92689,34070,4,3,558,332,3,1065,5979,83.85
92690,34071,1,1,952,274,126,3202,4310,42.22
92691,34072,1,1,493,367,196,3067,6585,34.43
92692,34073,3,1,836,311,74,2156,1471,56.63
92694,34074,1,2,708,391,41,3099,2389,36.79
92696,34075,1,1,96,35,169,3246,7357,9.24
92701,34076,2,2,164,231,83,934,4265,51.18
92706,34077,1,3,262,180,199,2320,6389,27.63
92712,34078,2,1,133,421,153,1437,7480,49.2
92713,34079,1,1,919,387,36,4489,6914,29.9
92714,34080,1,1,862,52,95,4038,3458,24.99
92717,34081,3,1,190,186,13,4007,1347,9.71
92719,34082,1,1,54,173,87,3751,7439,8.37
92721,34083,3,1,662,387,61,4740,4844,23.42
92736,34084,4,1,938,248,107,4172,9179,30.99
92738,34085,2,1,218,488,178,1160,5849,76.21
92739,34086,1,1,307,262,35,1459,3245,41.4
92740,34087,1,1,757,451,19,4817,8067,25.47
92742,34088,1,1,312,52,88,1835,6604,24.63
92747,34089,2,2,486,31,114,4414,2326,14.3
92748,34090,4,1,92,11,141,3725,4749,6.55
92750,34091,4,1,21,437,69,2646,6719,19.92
92751,34092,2,1,463,211,158,1736,2792,47.93
92752,34093,2,1,867,216,77,1882,6211,61.64
92753,34094,4,3,245,468,18,2754,9595,26.54
92760,34095,3,3,109,193,176,2890,4717,16.54
92762,34096,2,3,387,287,54,1271,2808,57.28
92763,34097,3,3,963,220,88,3658,1129,34.75
92768,34098,2,1,51,320,27,3693,3081,10.78
92769,34099,1,2,68,232,167,2358,2803,19.8
92771,34100,1,1,967,81,120,1895,7477,61.64
92774,34101,1,1,48,462,93,1027,9587,58.71
92776,34102,4,3,877,434,64,1864,7824,73.77
92777,34103,3,1,319,27,142,3247,5347,15.03
92778,34104,4,3,433,365,132,3475,8591,26.76
92779,34105,4,1,317,6,179,2574,5357,19.5
92781,34106,1,1,538,184,39,4759,4015,15.99
92785,34107,2,3,675,191,155,1448,9756,70.51
92786,34108,3,3,946,321,0,2678,2292,47.31
92787,34109,2,1,648,279,197,1138,4588,98.77
92792,34110,2,1,974,321,127,1527,9024,93.12
92793,34111,2,1,547,15,113,747,4497,90.36
92794,34112,4,3,897,474,108,1493,7692,99.06
92796,34113,1,2,696,207,77,3166,2072,30.95
92802,34114,4,1,392,336,169,4011,1144,22.36
92803,34115,4,1,751,129,173,1509,8531,69.78
92806,34116,2,1,232,447,96,1898,5199,40.83
92809,34117,4,3,64,178,61,3842,5033,7.89
92812,34118,4,2,797,191,26,2302,8600,44.05
92817,34119,1,3,325,249,105,4837,6249,14.04
92824,34120,4,2,93,421,192,894,1144,78.97
92826,34121,3,1,770,84,62,4143,7300,22.11
92829,34122,3,1,82,442,80,1672,6876,36.12
92830,34123,2,1,67,7,153,2185,2962,10.39
92831,34124,2,1,638,35,127,1171,4286,68.32
92838,34125,1,3,875,400,16,2633,6997,49.03
92841,34126,3,1,60,157,95,4820,9742,6.47
92847,34127,1,1,25,116,154,3445,9032,8.56
92848,34128,1,1,362,294,192,3156,5899,26.87
92850,34129,4,2,561,436,69,4199,2823,25.39
92853,34130,2,1,169,322,75,4325,3827,13.09
92858,34131,1,1,33,420,39,994,6341,49.5
92859,34132,2,1,220,291,100,4471,7862,13.67
92860,34133,3,1,872,215,114,2030,4284,59.16
92862,34134,2,1,277,205,18,1958,1879,25.54
92863,34135,1,1,41,446,40,3191,6003,16.52
92864,34136,1,1,265,376,76,4653,3791,15.41
92865,34137,4,1,680,420,121,1424,6343,85.74
92867,34138,4,1,599,114,101,4536,1067,17.95
92868,34139,3,1,75,110,117,1988,7701,15.19
92870,34140,1,1,189,400,107,1069,5723,65.11
92877,34141,1,1,138,246,3,3848,9784,10.06
92879,34142,2,3,271,426,149,2001,4297,42.28
92881,34143,2,2,514,401,64,4505,3897,21.73
92884,34144,2,3,180,102,148,882,6041,48.75
92888,34145,3,3,844,423,117,4768,6648,29.03
92890,34146,4,1,110,268,46,3745,2376,11.32
92900,34147,4,1,130,62,194,4670,1614,8.27
92902,34148,1,1,538,7,29,4733,8734,12.13
92903,34149,2,2,684,134,115,4534,3899,20.58
92904,34150,3,1,297,126,79,2439,1196,20.58
92905,34151,4,1,23,313,115,3558,2303,12.68
92907,34152,3,1,222,321,62,984,8286,61.48
92908,34153,4,1,331,70,200,4884,9484,12.31
92911,34154,2,1,866,63,18,1360,5851,69.63
92912,34155,3,1,556,375,174,1956,6168,56.49
92913,34156,4,1,453,206,128,2577,6077,30.54
92918,34157,4,1,28,484,46,3134,8557,17.8
92919,34158,4,3,286,229,127,2817,6822,22.79
92920,34159,2,3,120,293,54,3709,7421,12.59
92926,34160,4,2,560,93,31,2758,5662,24.8
92927,34161,3,1,10,170,17,3747,6421,5.26
92929,34162,4,3,939,270,70,1272,6699,100.55
92931,34163,4,3,806,409,165,4996,6223,27.62
92933,34164,3,1,298,459,49,3691,7309,21.84
92935,34165,3,1,193,21,34,4824,6577,5.14
92937,34166,1,1,524,316,166,4553,4977,22.1
92940,34167,3,1,887,438,168,3674,9841,40.64
92943,34168,4,2,353,437,98,1521,5434,58.38
92951,34169,3,1,735,31,168,4899,1626,19.07
92952,34170,1,1,615,52,50,4782,2250,14.99
92953,34171,3,3,633,411,5,3638,1128,28.83
92957,34172,4,1,192,310,149,3367,6117,19.33
92958,34173,4,2,292,460,68,817,7172,100.37
92968,34174,3,3,318,117,194,4088,6393,15.39
92969,34175,2,3,330,483,8,3229,4044,25.43
92970,34176,3,1,137,107,120,3872,6905,9.4
92973,34177,2,1,583,417,179,3784,6074,31.16
92975,34178,3,1,136,46,140,4322,5907,7.45
92978,34179,3,1,292,404,163,4302,8990,19.97
92980,34180,2,1,725,352,145,2759,9519,44.29
92982,34181,2,1,468,422,29,1658,1715,55.43
92987,34182,4,2,382,123,32,4999,9837,10.74
92988,34183,4,1,597,22,124,1365,6182,54.43
92991,34184,3,3,142,295,30,4382,4333,10.66
92992,34185,4,1,959,302,190,3901,5102,37.2
92993,34186,3,1,344,224,67,3180,6697,19.97
92994,34187,4,1,659,378,137,3783,8103,31.03
92995,34188,3,3,814,80,115,1872,3749,53.9
92999,34189,4,2,740,474,139,1518,3715,89.13
93001,34190,2,3,251,425,173,2455,5873,34.58
93004,34191,4,1,167,15,28,3626,5660,5.79
93007,34192,1,1,515,278,25,4716,4949,17.35
93008,34193,4,1,592,164,119,4056,4878,21.57
93013,34194,3,1,385,288,52,4432,1067,16.36
93019,34195,3,1,272,496,91,3150,5592,27.27
93020,34196,3,1,234,408,169,2291,3471,35.4
93022,34197,1,3,571,218,131,1301,2896,70.71
93024,34198,1,1,930,475,61,4865,8657,30.13
93028,34199,4,3,71,215,160,3679,8197,12.12
93032,34200,1,1,479,454,152,3448,5053,31.47
93036,34201,1,1,539,358,116,1302,1790,77.8
93041,34202,4,2,21,487,194,2802,2380,25.05
93042,34203,3,1,868,82,112,2027,6525,52.39
